Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Africa Eastern and Southern,AFE,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 14, male, interpolated",SP.POP.AG14.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 15, female, interpolated",SP.POP.AG15.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 15, male, interpolated",SP.POP.AG15.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 16, female, interpolated",SP.POP.AG16.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 16, male, interpolated",SP.POP.AG16.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 17, female, interpolated",SP.POP.AG17.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 17, male, interpolated",SP.POP.AG17.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 18, male, interpolated",SP.POP.AG18.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 19, female, interpolated",SP.POP.AG19.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 19, male, interpolated",SP.POP.AG19.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 20, female, interpolated",SP.POP.AG20.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 20, male, interpolated",SP.POP.AG20.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 21, female, interpolated",SP.POP.AG21.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 21, male, interpolated",SP.POP.AG21.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 22, female, interpolated",SP.POP.AG22.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 22, male, interpolated",SP.POP.AG22.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 23, female, interpolated",SP.POP.AG23.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 23, male, interpolated",SP.POP.AG23.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 24, female, interpolated",SP.POP.AG24.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 24, male, interpolated",SP.POP.AG24.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 25, female, interpolated",SP.POP.AG25.FE.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Age population, age 25, male, interpolated",SP.POP.AG25.MA.IN,..,..,..,..,..,..
Africa Eastern and Southern,AFE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.613314413334,35.1890156798769,34.892536215237,34.6110222280802,34.3414501958511,33.9167457004664
Africa Eastern and Southern,AFE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.23961884085647,7.97369554309813,7.77341304202724,7.58811041050679,7.43464404886078,7.62054776213486
Africa Eastern and Southern,AFE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.67761773629276,4.61566985634981,4.5704088889247,4.52770519140796,4.48289806728591,4.41690032191029
Africa Eastern and Southern,AFE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.1911251346056,64.8677908228342,65.3040097015379,65.8281070906573,66.2197263000845,65.8364652190824
Africa Eastern and Southern,AFE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.517464093099,60.0212486659236,60.5358392824653,60.9051856180292,61.2907210048687,60.8174841935841
Africa Eastern and Southern,AFE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.8564581403595,62.444050201953,62.9223896233502,63.3658626111831,63.7556779176533,63.313860330682
Africa Eastern and Southern,AFE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,247.334447902809,237.977888721168,231.688216365943,224.119315695325,218.643250752408,224.232000876936
Africa Eastern and Southern,AFE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,329.494915481097,322.218242208219,314.493881956363,309.165595497689,302.772369828326,311.485253619857
Africa Eastern and Southern,AFE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,49.4161644470988,48.0477645781883,46.6386273059222,45.2682840095409,44.0813495409081,43.0277779369743
Africa Eastern and Southern,AFE,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,44.2850619745599,43.0375870309421,41.750487668169,40.5337469754628,39.4071274956853,38.4726435940078
Africa Eastern and Southern,AFE,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,54.258336057129,52.7716197806722,51.2585264010975,49.7966647944955,48.4921944258095,47.3564774499361
Africa Eastern and Southern,AFE,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,26.9392074730253,26.4032313662393,25.815463081475,25.2704152491122,24.7590627470514,24.3172841944318
Africa Eastern and Southern,AFE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,69.8691858575132,67.3639290496706,65.0910528384151,62.8571893618423,60.8559168091663,59.0873088673173
Africa Eastern and Southern,AFE,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,64.0648745518371,61.6667353386119,59.5100954265263,57.4304294012864,55.5616738302573,53.8735492374313
Africa Eastern and Southern,AFE,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,75.3627111007936,72.7884819881185,70.3654091089163,68.0074755675881,65.9235750884859,64.0765608491424
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,394925,-864708,-343075,-366105,-187410,-48955
Africa Eastern and Southern,AFE,Number of deaths ages 10-14 years,SH.DTH.1014,87250,87764,88459,89307,90216,90997
Africa Eastern and Southern,AFE,Number of deaths ages 10-19 years,SH.DTH.1019,233997,235256,236423,238103,239570,241216
Africa Eastern and Southern,AFE,Number of deaths ages 15-19 years,SH.DTH.1519,146747,147492,147964,148796,149354,150219
Africa Eastern and Southern,AFE,Number of deaths ages 20-24 years,SH.DTH.2024,164370,165355,165631,166725,168141,170011
Africa Eastern and Southern,AFE,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,..
Africa Eastern and Southern,AFE,Number of deaths ages 5-9 years,SH.DTH.0509,155051,153322,151904,150575,149344,148066
Africa Eastern and Southern,AFE,Number of infant deaths,SH.DTH.IMRT,1037654,1024422,1011775,1001063,992782,984477
Africa Eastern and Southern,AFE,"Number of infant deaths, female",SH.DTH.IMRT.FE,459210,453000,447065,442120,438082,434284
Africa Eastern and Southern,AFE,"Number of infant deaths, male",SH.DTH.IMRT.MA,578444,571422,564710,558943,554700,550193
Africa Eastern and Southern,AFE,Number of neonatal deaths,SH.DTH.NMRT,575034,572586,569933,568012,567324,564736
Africa Eastern and Southern,AFE,Number of under-five deaths,SH.DTH.MORT,1451394,1421125,1397163,1375838,1356496,1337747
Africa Eastern and Southern,AFE,"Number of under-five deaths, female",SH.DTH.MORT.FE,656110,641227,629876,619668,610206,600926
Africa Eastern and Southern,AFE,"Number of under-five deaths, male",SH.DTH.MORT.MA,795284,779898,767287,756170,746290,736821
Africa Eastern and Southern,AFE,"Population ages 00-04, female",SP.POP.0004.FE,47789672,48614074,49459504,50354302,51296633,52265998
Africa Eastern and Southern,AFE,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,15.7619776746916,15.6120879512722,15.4736301459816,15.3444778979483,15.2246723289183,15.1105888484627
Africa Eastern and Southern,AFE,"Population ages 00-04, male",SP.POP.0004.MA,48779226,49641290,50527957,51462332,52445836,53461858
Africa Eastern and Southern,AFE,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,16.4343556397694,16.2763556216858,16.1374875349421,16.0020657769821,15.8776647714708,15.7600873505459
Africa Eastern and Southern,AFE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,42.5941602352078,42.4239938736667,42.2552510436064,42.0527761464688,41.8320898365014,41.598104923321
Africa Eastern and Southern,AFE,"Population ages 0-14, female",SP.POP.0014.FE.IN,126827523,129723054,132598014,135478622,138369074,141247235
Africa Eastern and Southern,AFE,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,41.8302231086391,41.6596987750465,41.4838897548694,41.2844304686547,41.0674839097997,40.8358969866762
Africa Eastern and Southern,AFE,"Population ages 0-14, male",SP.POP.0014.MA.IN,128741030,131768945,134770642,137762300,140752615,143746786
Africa Eastern and Southern,AFE,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,43.3745268529941,43.2043201386679,43.0426948913202,42.836797210168,42.6120174331591,42.3752926024912
Africa Eastern and Southern,AFE,"Population ages 0-14, total",SP.POP.0014.TO,255568551,261491996,267368650,273240920,279121688,284994017
Africa Eastern and Southern,AFE,"Population ages 05-09, female",SP.POP.0509.FE,42384185,43408420,44365114,45238293,46072808,46911825
Africa Eastern and Southern,AFE,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,13.9791413987093,13.940326465427,13.8798258469248,13.7854750835144,13.6742569211083,13.5626485641779
Africa Eastern and Southern,AFE,"Population ages 05-09, male",SP.POP.0509.MA,42978205,44047788,45048019,45960003,46830496,47709319
Africa Eastern and Southern,AFE,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.4799161578778,14.4423610555933,14.3873188811924,14.2911319887747,14.1776537067835,14.0642892933884
Africa Eastern and Southern,AFE,"Population ages 10-14, female",SP.POP.1014.FE,36653668,37700556,38773400,39886025,40999628,42069407
Africa Eastern and Southern,AFE,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,12.0891040352383,12.1072843583474,12.130433761963,12.1544774871921,12.1685546597731,12.1626595740356
Africa Eastern and Southern,AFE,"Population ages 10-14, male",SP.POP.1014.MA,36983598,38079869,39194662,40339970,41476285,42575607
Africa Eastern and Southern,AFE,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.4602550553468,12.4856034613888,12.5178884751857,12.5435994444112,12.5566989549048,12.5509159585569
Africa Eastern and Southern,AFE,"Population ages 15-19, female",SP.POP.1519.FE,31827439,32581996,33410388,34334501,35311887,36335814
Africa Eastern and Southern,AFE,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,10.4973184745149,10.4634915883591,10.4525913266895,10.4627604993787,10.4804514611703,10.5050238629434
Africa Eastern and Southern,AFE,"Population ages 15-19, male",SP.POP.1519.MA,31918671,32743335,33610388,34553297,35526892,36563062
Africa Eastern and Southern,AFE,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,10.7538149446275,10.7358638175956,10.7343985013476,10.7442491431971,10.7555555805866,10.778470027253
Africa Eastern and Southern,AFE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.3903579093753,54.5306855647747,54.6660776466573,54.8342732029661,55.021545078717,55.2352001314207
Africa Eastern and Southern,AFE,"Population ages 15-64, female",SP.POP.1564.FE.IN,166007970,170906170,175860953,181060404,186486911,192139476
Africa Eastern and Southern,AFE,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,54.7527107127314,54.8853835968427,55.0188969036926,55.1745777387524,55.3486996921998,55.5493222102221
Africa Eastern and Southern,AFE,"Population ages 15-64, male",SP.POP.1564.MA.IN,160338758,165208762,170036780,175229204,180640490,186284042
Africa Eastern and Southern,AFE,"Population ages 15-64, male (% of male population)",SP.POP.1564.MA.ZS,54.0202122549409,54.1685477169807,54.3059022109148,54.4870259446035,54.6878346824279,54.9149045662731
Africa Eastern and Southern,AFE,"Population ages 15-64, total",SP.POP.1564.TO,326346730,336114935,345897727,356289607,367127397,378423525
Africa Eastern and Southern,AFE,"Population ages 20-24, female",SP.POP.2024.FE,27897509,28547895,29177056,29841898,30578422,31355878
Africa Eastern and Southern,AFE,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,9.20114962504834,9.1679668218247,9.12817360527578,9.09372840546256,9.07557488572457,9.06527823552593
Africa Eastern and Southern,AFE,"Population ages 20-24, male",SP.POP.2024.MA,27575355,28285167,28956823,29672737,30439617,31250953
Africa Eastern and Southern,AFE,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,9.29049518317309,9.27412238731033,9.2481546097011,9.22665351754416,9.21541369716845,9.21250671742067
Africa Eastern and Southern,AFE,"Population ages 25-29, female",SP.POP.2529.FE,24435439,25046279,25594223,26141611,26700958,27330582
Africa Eastern and Southern,AFE,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,8.05928999170786,8.04344645543338,8.00726814375458,7.9661394877863,7.92475602401047,7.90152717591126
Africa Eastern and Southern,AFE,"Population ages 25-29, male",SP.POP.2529.MA,23915923,24494045,25005647,25565716,26157024,26824263
Africa Eastern and Southern,AFE,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,8.05758673696651,8.03109216095354,7.98623858339779,7.94958703645746,7.91888375044544,7.90755840637057
Africa Eastern and Southern,AFE,"Population ages 30-34, female",SP.POP.3034.FE,20144073,20915326,21674330,22432256,23161569,23844546
Africa Eastern and Southern,AFE,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.64391268810997,6.71681813345558,6.78091158467823,6.83578618053282,6.87427721759245,6.89368131710191
Africa Eastern and Southern,AFE,"Population ages 30-34, male",SP.POP.3034.MA,19839423,20512785,21167845,21859103,22540455,23186546
Africa Eastern and Southern,AFE,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.68416037732629,6.72571956682812,6.76053014682013,6.79702594578725,6.82398850330236,6.83519005787052
Africa Eastern and Southern,AFE,"Population ages 35-39, female",SP.POP.3539.FE,15874286,16603527,17350727,18101152,18847527,19607085
Africa Eastern and Southern,AFE,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.23565414181103,5.33211311406242,5.42825269170193,5.51596798897211,5.59388328635357,5.66859200639422
Africa Eastern and Southern,AFE,"Population ages 35-39, male",SP.POP.3539.MA,15700557,16408065,17103021,17803406,18485611,19161091
Africa Eastern and Southern,AFE,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.28972302196781,5.3798660376929,5.46231828875873,5.53591880430653,5.59640828272797,5.64852155934182
Africa Eastern and Southern,AFE,"Population ages 40-44, female",SP.POP.4044.FE,12979391,13298392,13678524,14153669,14730971,15395923
Africa Eastern and Southern,AFE,"Population ages 40-44, female (% of female population)",SP.POP.4044.FE.5Y,4.2808594943472,4.27069019058384,4.27938866921525,4.31305083567191,4.37210396223044,4.45110536864486
Africa Eastern and Southern,AFE,"Population ages 40-44, male",SP.POP.4044.MA,12562567,12926661,13331072,13828449,14415748,15076644
Africa Eastern and Southern,AFE,"Population ages 40-44, male (% of male population)",SP.POP.4044.MA.5Y,4.23249229023454,4.23838521351483,4.25764242804491,4.29991735097521,4.36428161173126,4.44446326292274
Africa Eastern and Southern,AFE,"Population ages 45-49, female",SP.POP.4549.FE,11093416,11411898,11705207,11978377,12243739,12524782
Africa Eastern and Southern,AFE,"Population ages 45-49, female (% of female population)",SP.POP.4549.FE.5Y,3.65882810565829,3.6648561962802,3.66202602327362,3.65017341366136,3.63390116144515,3.62103181491888
